method,target,wiretap,wala-cge-0cfa-noreflect-intf-direct,wala-cge-0cfa-noreflect-intf-trans,wala-cge-0cfa-noreflect-intf-direct#depth_from_main,wala-cge-0cfa-noreflect-intf-direct#src_node_in_deg,wala-cge-0cfa-noreflect-intf-direct#dest_node_out_deg,wala-cge-0cfa-noreflect-intf-direct#dest_node_in_deg,wala-cge-0cfa-noreflect-intf-direct#src_node_out_deg,wala-cge-0cfa-noreflect-intf-direct#repeated_edges,wala-cge-0cfa-noreflect-intf-direct#node_disjoint_paths_from_main,wala-cge-0cfa-noreflect-intf-direct#edge_disjoint_paths_from_main,wala-cge-0cfa-noreflect-intf-direct#fanout,wala-cge-0cfa-noreflect-intf-direct#graph_node_count,wala-cge-0cfa-noreflect-intf-direct#graph_edge_count,wala-cge-0cfa-noreflect-intf-direct#graph_avg_deg,wala-cge-0cfa-noreflect-intf-direct#graph_avg_edge_fanout,wala-cge-0cfa-noreflect-intf-trans#depth_from_main,wala-cge-0cfa-noreflect-intf-trans#src_node_in_deg,wala-cge-0cfa-noreflect-intf-trans#dest_node_out_deg,wala-cge-0cfa-noreflect-intf-trans#dest_node_in_deg,wala-cge-0cfa-noreflect-intf-trans#src_node_out_deg,wala-cge-0cfa-noreflect-intf-trans#repeated_edges,wala-cge-0cfa-noreflect-intf-trans#node_disjoint_paths_from_main,wala-cge-0cfa-noreflect-intf-trans#edge_disjoint_paths_from_main,wala-cge-0cfa-noreflect-intf-trans#fanout,wala-cge-0cfa-noreflect-intf-trans#graph_node_count,wala-cge-0cfa-noreflect-intf-trans#graph_edge_count,wala-cge-0cfa-noreflect-intf-trans#graph_avg_deg,wala-cge-0cfa-noreflect-intf-trans#graph_avg_edge_fanout,color
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sample:(I)D,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleSeatingArrangements:(I)V,1,1,1,2,1,1,2,4,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,2,1,1,2,4,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sample:(I)D,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(I)D,1,1,1,2,1,2,2,4,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,2,1,2,2,4,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sample:(I)D,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(I)D,1,1,1,2,1,2,2,4,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,2,1,2,2,4,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleSeatingArrangements:(I)V,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleSeatingArrangements:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode;I)V,1,1,1,3,2,9,2,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,3,2,9,2,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleSeatingArrangements:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode;I)V,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleSeatingArrangements:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode;I)V,1,1,1,4,2,9,2,9,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,2,9,2,9,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(I)D,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(D)D,1,1,1,3,2,14,1,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,3,2,14,1,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(I)D,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.score:()D,0,1,1,3,2,2,4,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,3,2,2,4,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(D)D,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.score:()D,1,1,1,4,1,2,4,14,3,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,2,4,14,3,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(D)D,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.score:()D,1,1,1,4,1,2,4,14,3,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,2,4,14,3,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(D)D,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.score:()D,1,1,1,4,1,2,4,14,3,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,2,4,14,3,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.score:()D,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.score:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;I)D,1,1,1,4,4,8,2,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,4,8,2,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.score:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;I)D,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.score:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;I)D,1,1,1,5,2,8,2,8,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,2,8,2,8,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.continueSequence:(I)D,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithInsertion:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,1,1,1,3,1,37,1,11,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,3,1,37,1,11,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.predictiveDistribution:([I)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntDiscreteDistribution;,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithoutInsertion:([I)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,1,1,1,3,1,11,1,3,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,3,1,11,1,3,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.continueSequence:(I)D,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.seatAndUpdateDiscount:(ILedu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;D)V,1,1,1,3,1,9,1,11,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,3,1,9,1,11,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.continueSequence:(I)D,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.predictiveProbability:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;I)D,1,1,1,3,1,4,1,11,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,3,1,4,1,11,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.predictiveDistribution:([I)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntDiscreteDistribution;,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.fillMostOfPDF:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;)D,1,1,1,3,1,7,1,3,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,3,1,7,1,3,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.deleteRandomRestaurant:()V,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getRandomLeafNode:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,0,1,1,4,1,3,1,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,3,1,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant.deleteCustomers:(ID)V,edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.getSeatingArrangement:(IID)[I,0,1,1,6,1,6,4,3,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,10,4,3,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant.fragmentForInsertion:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;IILedu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;DDLedu/columbia/stat/wood/pub/sequencememoizer/util/MutableLong;)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.getSeatingArrangement:(IID)[I,0,1,1,5,1,6,4,4,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,10,4,4,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant.fragmentForPrediction:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;DDLedu/columbia/stat/wood/pub/sequencememoizer/util/MutableLong;)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.getSeatingArrangement:(IID)[I,0,1,1,5,1,6,4,5,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,10,4,5,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleSeatingArrangements:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode;I)V,edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.getSeatingArrangement:(IID)[I,1,1,1,4,2,6,4,9,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,2,10,4,9,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.getSeatingArrangement:(IID)[I,edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.getM:(II)D,1,1,1,5,4,0,4,6,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,4,0,4,10,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.getSeatingArrangement:(IID)[I,edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.getM:(II)D,1,1,1,5,4,0,4,6,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,4,0,4,10,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.setM:(I)V,edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.getM:(II)D,1,1,1,6,1,0,4,2,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,0,4,2,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.setM:(I)V,edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.getM:(II)D,1,1,1,6,1,0,4,2,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,0,4,2,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.getSeatingArrangement:(IID)[I,edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.setM:(I)V,1,1,1,5,4,2,1,6,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,4,2,1,10,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.getSeatingArrangement:(IID)[I,edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.check:([I)Z,0,1,1,5,4,0,1,6,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,4,0,1,10,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode.randomCustomersToSample:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/Pair;,gnu/trove/impl/hash/THashPrimitiveIterator.hasNext:()Z,1,1,1,6,1,1,5,14,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,1,5,14,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode.randomCustomersToSample:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/Pair;,gnu/trove/impl/hash/THashPrimitiveIterator.hasNext:()Z,1,1,1,6,1,1,5,14,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,1,5,14,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode.check:()Z,gnu/trove/impl/hash/THashPrimitiveIterator.hasNext:()Z,0,1,1,6,2,1,5,7,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,2,1,5,7,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntHashMapDiscreteDistribution$FirstIterator.hasNext:()Z,gnu/trove/impl/hash/THashPrimitiveIterator.hasNext:()Z,1,1,1,6,2,1,5,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,2,1,5,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntHashMapDiscreteDistribution$FirstIterator.next:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/Pair;,gnu/trove/impl/hash/THashPrimitiveIterator.hasNext:()Z,1,1,1,6,1,1,5,9,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,1,5,9,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.<init>:(Ledu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizerParameters;)V,edu/columbia/stat/wood/pub/sequencememoizer/util/DoubleStack.<init>:()V,1,1,1,2,1,0,1,8,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,2,1,0,1,8,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.seatAndUpdateDiscount:(ILedu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;D)V,edu/columbia/stat/wood/pub/sequencememoizer/util/DoubleStack.hasNext:()Z,1,1,1,4,1,0,4,9,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,4,9,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.seatAndUpdateDiscount:(ILedu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;D)V,edu/columbia/stat/wood/pub/sequencememoizer/util/DoubleStack.hasNext:()Z,1,1,1,4,1,0,4,9,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,4,9,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.predictiveProbability:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;I)D,edu/columbia/stat/wood/pub/sequencememoizer/util/DoubleStack.hasNext:()Z,1,1,1,4,1,0,4,4,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,4,4,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.fillMostOfPDF:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;)D,edu/columbia/stat/wood/pub/sequencememoizer/util/DoubleStack.hasNext:()Z,1,1,1,4,1,0,4,7,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,4,7,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithInsertion:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/DoubleStack.push:(D)V,1,1,1,4,1,0,7,37,4,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,7,37,4,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithInsertion:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/DoubleStack.push:(D)V,1,1,1,4,1,0,7,37,4,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,7,37,4,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithInsertion:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/DoubleStack.push:(D)V,1,1,1,4,1,0,7,37,4,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,7,37,4,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithInsertion:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/DoubleStack.push:(D)V,0,1,1,4,1,0,7,37,4,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,7,37,4,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithoutInsertion:([I)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/DoubleStack.push:(D)V,1,1,1,4,1,0,7,11,3,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,7,11,3,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithoutInsertion:([I)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/DoubleStack.push:(D)V,1,1,1,4,1,0,7,11,3,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,7,11,3,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithoutInsertion:([I)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/DoubleStack.push:(D)V,0,1,1,4,1,0,7,11,3,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,7,11,3,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/set/hash/THashSet.remove:(Ljava/lang/Object;)Z,gnu/trove/impl/hash/TObjectHash.index:(Ljava/lang/Object;)I,1,1,1,5,4,5,1,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,4,9,1,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant.deleteCustomers:(ID)V,edu/columbia/stat/wood/pub/sequencememoizer/util/SampleMultinomial.deleteCustomersAtRandom:(I[IILedu/columbia/stat/wood/pub/sequencememoizer/util/MersenneTwisterFast;)[I,1,1,1,6,1,2,2,3,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,2,2,3,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant.deleteCustomers:(ID)V,edu/columbia/stat/wood/pub/sequencememoizer/util/SampleMultinomial.deleteCustomersAtRandom:(I[IILedu/columbia/stat/wood/pub/sequencememoizer/util/MersenneTwisterFast;)[I,0,1,1,6,1,2,2,3,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,2,2,3,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/SampleMultinomial.deleteCustomersAtRandom:(I[IILedu/columbia/stat/wood/pub/sequencememoizer/util/MersenneTwisterFast;)[I,edu/columbia/stat/wood/pub/sequencememoizer/util/SampleMultinomial.checkSample:([I[II)Z,0,1,1,7,2,0,1,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,7,2,0,1,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode.seat:(I)V,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode$TypeSeatingArrangement.seat:(D)Z,1,1,1,7,2,5,1,5,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,7,2,5,1,5,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant.removeFromTree:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/MutableLong;)V,edu/columbia/stat/wood/pub/sequencememoizer/util/IntMap.isEmpty:()Z,0,1,1,5,1,0,6,5,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,6,5,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant.removeFromTreeAndEdgeNode:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/MutableLong;)V,edu/columbia/stat/wood/pub/sequencememoizer/util/IntMap.isEmpty:()Z,0,1,1,5,1,0,6,6,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,6,6,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleSeatingArrangements:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode;I)V,edu/columbia/stat/wood/pub/sequencememoizer/util/IntMap.isEmpty:()Z,1,1,1,4,2,0,6,9,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,2,0,6,9,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.score:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;I)D,edu/columbia/stat/wood/pub/sequencememoizer/util/IntMap.isEmpty:()Z,1,1,1,5,2,0,6,8,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,2,0,6,8,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithInsertion:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/IntMap.isEmpty:()Z,1,1,1,4,1,0,6,37,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,6,37,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getRandomLeafNode:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/IntMap.isEmpty:()Z,0,1,1,5,1,0,6,3,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,6,3,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode.unseat:(I)V,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode$TypeSeatingArrangement.unseat:()Z,1,1,1,7,2,1,1,3,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,7,2,1,1,7,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode.check:()Z,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode$TypeSeatingArrangement.check:()Z,0,1,1,6,2,0,1,7,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,2,4,1,7,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithInsertion:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/IntMap.put:(ILjava/lang/Object;)Ljava/lang/Object;,1,1,1,4,1,1,3,37,3,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,1,3,37,3,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
